,Mouse,Amplitude,BehavioralState,Ensemble,FiringRate,CellIndex
11005,RLI9-8,1.5mA,Locomotion,Remaining,-0.026824426370174136,5121.0
11006,RLI9-8,1.5mA,Locomotion,Remaining,-0.05258822421722601,5122.0
11007,RLI9-8,1.5mA,Locomotion,Remaining,-0.05712607601267823,5123.0
11008,RLI9-8,1.5mA,Locomotion,Remaining,-0.04924163946936816,5124.0
11009,RLI9-8,1.5mA,Locomotion,Remaining,-0.051314723106540526,5125.0
11010,RLI9-8,1.5mA,Locomotion,Fear,-0.007451449141578299,5126.0
11011,RLI9-8,1.5mA,Locomotion,Remaining,-0.055701289182021434,5127.0
11012,RLI9-8,1.5mA,Locomotion,Remaining,-0.04244489857310151,5128.0
11013,RLI9-8,1.5mA,Locomotion,Remaining,0.04513184418824561,5129.0
11014,RLI9-8,1.5mA,Locomotion,Remaining,-0.0012829248291532744,5130.0
11015,RLI9-8,1.5mA,Locomotion,Remaining,-0.01721142555454184,5131.0
11016,RLI9-8,1.5mA,Locomotion,Remaining,-0.011461146866009372,5132.0
11017,RLI9-8,1.5mA,Locomotion,Fear,0.05063259805641078,5133.0
11018,RLI9-8,1.5mA,Locomotion,Fear,-0.026759479781888168,5134.0
11019,RLI9-8,1.5mA,Locomotion,Fear,0.0783406729674898,5135.0
11020,RLI9-8,1.5mA,Locomotion,Remaining,-0.015392070635011822,5136.0
11021,RLI9-8,1.5mA,Locomotion,Fear,0.12932099558618568,5137.0
11022,RLI9-8,1.5mA,Locomotion,Fear,0.04633795854223113,5138.0
11023,RLI9-8,1.5mA,Locomotion,Remaining,-0.005030176013253779,5139.0
11024,RLI9-8,1.5mA,Locomotion,Fear,0.014351527410728203,5140.0
11025,RLI9-8,1.5mA,Locomotion,Remaining,-0.06321237912876307,5141.0
11026,RLI9-8,1.5mA,Locomotion,Remaining,-0.016915534325923996,5142.0
11027,RLI9-8,1.5mA,Locomotion,Remaining,-0.06371092430006188,5143.0
11028,RLI9-8,1.5mA,Locomotion,Remaining,-0.059534523593481124,5144.0
11029,RLI9-8,1.5mA,Locomotion,Remaining,0.1161274791557195,5145.0
11030,RLI9-8,1.5mA,Locomotion,Remaining,0.015704294403355933,5146.0
11031,RLI9-8,1.5mA,Locomotion,Remaining,0.18061705269797698,5147.0
11032,RLI9-8,1.5mA,Locomotion,Fear,-0.03725657458736273,5148.0
11033,RLI9-8,1.5mA,Locomotion,Remaining,0.007786173264988922,5149.0
11034,RLI9-8,1.5mA,Locomotion,Remaining,0.1624823648896774,5150.0
11035,RLI9-8,1.5mA,Locomotion,Remaining,-0.020655489280316693,5151.0
11036,RLI9-8,1.5mA,Locomotion,Fear,-0.017177039742712077,5152.0
11037,RLI9-8,1.5mA,Locomotion,Fear,0.005115931042415188,5153.0
11038,RLI9-8,1.5mA,Locomotion,Remaining,0.0006405925677279577,5154.0
11039,RLI9-8,1.5mA,Locomotion,Fear,0.0144480870424139,5155.0
11040,RLI9-8,1.5mA,Locomotion,Remaining,0.10140137849066509,5156.0
11041,RLI9-8,1.5mA,Locomotion,Fear,-0.0007871789702666816,5157.0
11042,RLI9-8,1.5mA,Locomotion,Remaining,-0.01888404403284711,5158.0
11043,RLI9-8,1.5mA,Locomotion,Remaining,-0.04071120195073732,5159.0
11044,RLI9-8,1.5mA,Locomotion,Remaining,0.014495081546797794,5160.0
11045,RLI9-8,1.5mA,Locomotion,Fear,0.05614709850758775,5161.0
11046,RLI9-8,1.5mA,Locomotion,Remaining,0.05539757669755866,5162.0
11047,RLI9-8,1.5mA,Locomotion,Remaining,0.023702171155155206,5163.0
11048,RLI9-8,1.5mA,Locomotion,Remaining,0.1167962321261421,5164.0
11049,RLI9-8,1.5mA,Locomotion,Fear,-0.0019208930355453732,5165.0
11050,RLI9-8,1.5mA,Locomotion,Remaining,0.0052996373452162395,5166.0
11051,RLI9-8,1.5mA,Locomotion,Fear,0.15098981365427294,5167.0
11052,RLI9-8,1.5mA,Locomotion,Remaining,-0.0608716647402426,5168.0
11053,RLI9-8,1.5mA,Locomotion,Fear,-0.05362978502947994,5169.0
11054,RLI9-8,1.5mA,Locomotion,Remaining,-0.010553350304127643,5170.0
11055,RLI9-8,1.5mA,Locomotion,Remaining,-0.05814165613143925,5171.0
11056,RLI9-8,1.5mA,Locomotion,Remaining,-0.04487589772370308,5172.0
11057,RLI9-8,1.5mA,Locomotion,Remaining,-0.02905856775041263,5173.0
11058,RLI9-8,1.5mA,Locomotion,Fear,0.0050921446562287335,5174.0
11059,RLI9-8,1.5mA,Locomotion,Remaining,-0.06383957112995284,5175.0
11060,RLI9-8,1.5mA,Locomotion,Remaining,-0.06507766578399235,5176.0
11061,RLI9-8,1.5mA,Locomotion,Remaining,-0.023625271303200315,5177.0
11062,RLI9-8,1.5mA,Locomotion,Remaining,-0.03356034017344567,5178.0
11063,RLI9-8,1.5mA,Locomotion,Remaining,0.013546845789378465,5179.0
11064,RLI9-8,1.5mA,Locomotion,Fear,0.04557710206255822,5180.0
11065,RLI9-8,1.5mA,Locomotion,Remaining,0.01747565261777723,5181.0
11066,RLI9-8,1.5mA,Locomotion,Remaining,0.0031739775823349126,5182.0
11067,RLI9-8,1.5mA,Locomotion,Remaining,0.009478878714018493,5183.0
11068,RLI9-8,1.5mA,Locomotion,Remaining,-0.02388597369325412,5184.0
11069,RLI9-8,1.5mA,Locomotion,Remaining,-0.04369769725499085,5185.0
11070,RLI9-8,1.5mA,Locomotion,Fear,-0.04044192082447959,5186.0
11071,RLI9-8,1.5mA,Locomotion,Remaining,-0.0406115789163719,5187.0
11072,RLI9-8,1.5mA,Locomotion,Remaining,0.007585828183949625,5188.0
11073,RLI9-8,1.5mA,Locomotion,Remaining,-0.030483402840017854,5189.0
11074,RLI9-8,1.5mA,Locomotion,Remaining,-0.05306788607041121,5190.0
11075,RLI9-8,1.5mA,Locomotion,Remaining,0.40425787369192917,5191.0
11076,RLI9-8,1.5mA,Locomotion,Remaining,-0.052617580966942926,5192.0
11077,RLI9-8,1.5mA,Locomotion,Remaining,-0.03155946598783799,5193.0
11078,RLI9-8,1.5mA,Locomotion,Fear,-0.04804257519634946,5194.0
11079,RLI9-8,1.5mA,Locomotion,Remaining,-0.03617376339433587,5195.0
11080,RLI9-8,1.5mA,Locomotion,Remaining,-0.035199989014970595,5196.0
11081,RLI9-8,1.5mA,Locomotion,Fear,0.20238060673590852,5197.0
11082,RLI9-8,1.5mA,Locomotion,Remaining,0.047190086695176256,5198.0
11083,RLI9-8,1.5mA,Locomotion,Fear,-0.035095600108903724,5199.0
11084,RLI9-8,1.5mA,Locomotion,Remaining,-0.037046702706389524,5200.0
11085,RLI9-8,1.5mA,Locomotion,Remaining,-0.012607500191454537,5201.0
11086,RLI9-8,1.5mA,Locomotion,Fear,-0.06279376963186001,5202.0
11087,RLI9-8,1.5mA,Locomotion,Remaining,-0.014522255619061952,5203.0
11088,RLI9-8,1.5mA,Locomotion,Fear,0.009350498019238587,5204.0
11089,RLI9-8,1.5mA,Locomotion,Fear,-0.025708789724739323,5205.0
11090,RLI9-8,1.5mA,Locomotion,Fear,0.0032878879757481543,5206.0
11091,RLI9-8,1.5mA,Locomotion,Remaining,-0.006406695936262621,5207.0
11092,RLI9-8,1.5mA,Locomotion,Remaining,-0.049307681593478675,5208.0
11093,RLI9-8,1.5mA,Locomotion,Remaining,-0.05131229160370733,5209.0
11094,RLI9-8,1.5mA,Locomotion,Remaining,-0.048953714509057424,5210.0
11095,RLI9-8,1.5mA,Locomotion,Remaining,-0.03290888681089529,5211.0
11096,RLI9-8,1.5mA,Locomotion,Remaining,0.024460524902169184,5212.0
11097,RLI9-8,1.5mA,Locomotion,Remaining,0.01384932587249091,5213.0
11098,RLI9-8,1.5mA,Locomotion,Fear,0.028066506495511585,5214.0
11099,RLI9-8,1.5mA,Locomotion,Remaining,-0.026972705231350164,5215.0
11100,RLI9-8,1.5mA,Locomotion,Remaining,-0.052051086342563786,5216.0
11101,RLI9-8,1.5mA,Locomotion,Fear,-0.014201320221858684,5217.0
11102,RLI9-8,1.5mA,Locomotion,Remaining,-0.032112654930802405,5218.0
11103,RLI9-8,1.5mA,Locomotion,Fear,-0.014318424575885448,5219.0
11104,RLI9-8,1.5mA,Locomotion,Fear,0.020863962514753743,5220.0
11105,RLI9-8,1.5mA,Locomotion,Fear,0.030265169148819635,5221.0
11106,RLI9-8,1.5mA,Locomotion,Remaining,0.0650558697033899,5222.0
11107,RLI9-8,1.5mA,Locomotion,Remaining,-0.022703329947706057,5223.0
11108,RLI9-8,1.5mA,Locomotion,Remaining,-0.03135640875999688,5224.0
11109,RLI9-8,1.5mA,Locomotion,Remaining,0.02041217056980076,5225.0
11110,RLI9-8,1.5mA,Locomotion,Remaining,0.18330489226652746,5226.0
11111,RLI9-8,1.5mA,Locomotion,Fear,-0.06377543769713996,5227.0
11112,RLI9-8,1.5mA,Locomotion,Remaining,-0.06665805957990881,5228.0
11113,RLI9-8,1.5mA,Locomotion,Remaining,0.00890351190607385,5229.0
11114,RLI9-8,1.5mA,Locomotion,Fear,-0.037444189899024455,5230.0
11115,RLI9-8,1.5mA,Locomotion,Remaining,-0.03174628518873721,5231.0
11116,RLI9-8,1.5mA,Locomotion,Remaining,-0.04147951270501425,5232.0
11117,RLI9-8,1.5mA,Locomotion,Fear,-0.02353282690873291,5233.0
11118,RLI9-8,1.5mA,Locomotion,Remaining,-0.044790705962610304,5234.0
11119,RLI9-8,1.5mA,Locomotion,Remaining,-0.021954597955673495,5235.0
11120,RLI9-8,1.5mA,Locomotion,Remaining,-0.021820971017119863,5236.0
11121,RLI9-8,1.5mA,Locomotion,Remaining,-0.04420266474531185,5237.0
11122,RLI9-8,1.5mA,Locomotion,Fear,-0.02788663420635611,5238.0
11123,RLI9-8,1.5mA,Locomotion,Remaining,-0.032882560560525464,5239.0
11124,RLI9-8,1.5mA,Locomotion,Remaining,-0.045498012291527265,5240.0
11125,RLI9-8,1.5mA,Locomotion,Fear,0.24353511359953375,5241.0
11126,RLI9-8,1.5mA,Locomotion,Remaining,-0.0008276887271144213,5242.0
11127,RLI9-8,1.5mA,Locomotion,Remaining,0.0495848701715523,5243.0
11128,RLI9-8,1.5mA,Locomotion,Fear,0.05554099481629811,5244.0
11129,RLI9-8,1.5mA,Locomotion,Fear,0.4816780281670566,5245.0
11130,RLI9-8,1.5mA,Locomotion,Remaining,-0.060786527418337094,5246.0
11131,RLI9-8,1.5mA,Locomotion,Fear,0.04812432270571599,5247.0
11132,RLI9-8,1.5mA,Locomotion,Remaining,-0.032283877380469304,5248.0
11133,RLI9-8,1.5mA,Locomotion,Remaining,-0.003552719527779498,5249.0
11134,RLI9-8,1.5mA,Locomotion,Remaining,-0.019945206590160906,5250.0
11135,RLI9-8,1.5mA,Locomotion,Remaining,-0.036522984328769124,5251.0
11136,RLI9-8,1.5mA,Locomotion,Remaining,-0.022420427420281764,5252.0
11137,RLI9-8,1.5mA,Locomotion,Remaining,4.982100289869402e-05,5253.0
11138,RLI9-8,1.5mA,Locomotion,Remaining,-0.05740369929437408,5254.0
11139,RLI9-8,1.5mA,Locomotion,Remaining,-0.059723602175015524,5255.0
11140,RLI9-8,1.5mA,Locomotion,Remaining,-0.05595109001433412,5256.0
11141,RLI9-8,1.5mA,Locomotion,Remaining,-0.053651252126048724,5257.0
11142,RLI9-8,1.5mA,Locomotion,Remaining,0.19577272563658882,5258.0
11143,RLI9-8,1.5mA,Locomotion,Fear,0.2873749364157753,5259.0
11144,RLI9-8,1.5mA,Locomotion,Remaining,-0.014275206958683322,5260.0
11145,RLI9-8,1.5mA,Locomotion,Remaining,-0.047332900181973864,5261.0
11146,RLI9-8,1.5mA,Locomotion,Fear,0.03564819597313469,5262.0
11147,RLI9-8,1.5mA,Locomotion,Remaining,-0.03946842787546178,5263.0
11148,RLI9-8,1.5mA,Locomotion,Remaining,0.06930357171172112,5264.0
11149,RLI9-8,1.5mA,Locomotion,Remaining,-0.01360674880781524,5265.0
11150,RLI9-8,1.5mA,Locomotion,Fear,0.20074685445062984,5266.0
11151,RLI9-8,1.5mA,Locomotion,Remaining,-0.030214877457310038,5267.0
11152,RLI9-8,1.5mA,Locomotion,Remaining,-0.04611353861425625,5268.0
11153,RLI9-8,1.5mA,Locomotion,Remaining,-0.04076809272042197,5269.0
11154,RLI9-8,1.5mA,Locomotion,Fear,-0.03995314495180212,5270.0
11155,RLI9-8,1.5mA,Locomotion,Fear,-0.03883365768913773,5271.0
11156,RLI9-8,1.5mA,Locomotion,Fear,0.0037471857299547187,5272.0
11157,RLI9-8,1.5mA,Locomotion,Fear,-0.017316928173072784,5273.0
11158,RLI9-8,1.5mA,Locomotion,Remaining,0.008569606159595117,5274.0
11159,RLI9-8,1.5mA,Locomotion,Remaining,-0.017352814751202553,5275.0
11160,RLI9-8,1.5mA,Locomotion,Fear,-0.04046368674017888,5276.0
11161,RLI9-8,1.5mA,Locomotion,Remaining,-0.035736552109559706,5277.0
11162,RLI9-8,1.5mA,Locomotion,Remaining,0.14373670150851298,5278.0
11163,RLI9-8,1.5mA,Locomotion,Remaining,0.10345592971115025,5279.0
11164,RLI9-8,1.5mA,Locomotion,Remaining,-0.048101586720431286,5280.0
11165,RLI9-8,1.5mA,Locomotion,Remaining,-0.040091066427782415,5281.0
11166,RLI9-8,1.5mA,Locomotion,Fear,0.20099400088403152,5282.0
11167,RLI9-8,1.5mA,Locomotion,Remaining,-0.04743311870035593,5283.0
11168,RLI9-8,1.5mA,Locomotion,Remaining,-0.0630745007309616,5284.0
11169,RLI9-8,1.5mA,Locomotion,Remaining,-0.06029646179640639,5285.0
11170,RLI9-8,1.5mA,Locomotion,Remaining,-0.05974239395728321,5286.0
11171,RLI9-8,1.5mA,Locomotion,Remaining,-0.05785062696277453,5287.0
11172,RLI9-8,1.5mA,Locomotion,Remaining,0.0011652956526670864,5288.0
11173,RLI9-8,1.5mA,Locomotion,Remaining,0.017711926923680035,5289.0
11174,RLI9-8,1.5mA,Locomotion,Fear,0.013678900531119406,5290.0
11175,RLI9-8,1.5mA,Locomotion,Remaining,-0.06432240646496089,5291.0
11176,RLI9-8,1.5mA,Locomotion,Remaining,-0.06607720677709485,5292.0
11177,RLI9-8,1.5mA,Locomotion,Remaining,-0.030651549764020767,5293.0
11178,RLI9-8,1.5mA,Locomotion,Remaining,0.4047667512488558,5294.0
11179,RLI9-8,1.5mA,Locomotion,Fear,-0.02806704476487274,5295.0
11180,RLI9-8,1.5mA,Locomotion,Fear,0.4204455705868429,5296.0
11181,RLI9-8,1.5mA,Locomotion,Remaining,0.4005933477831536,5297.0
11182,RLI9-8,1.5mA,Locomotion,Remaining,-0.05139703657947795,5298.0
11183,RLI9-8,1.5mA,Locomotion,Remaining,-0.04849283230313642,5299.0
11184,RLI9-8,1.5mA,Locomotion,Remaining,-0.04703427003234991,5300.0
11185,RLI9-8,1.5mA,Locomotion,Remaining,-0.035134151353998076,5301.0
11186,RLI9-8,1.5mA,Locomotion,Fear,-0.04741969203554452,5302.0
11187,RLI9-8,1.5mA,Locomotion,Fear,-0.04881187629369427,5303.0
11188,RLI9-8,1.5mA,Locomotion,Fear,-0.05400950083629663,5304.0
11189,RLI9-8,1.5mA,Locomotion,Remaining,0.03609725280869579,5305.0
11190,RLI9-8,1.5mA,Locomotion,Fear,-0.01704635599293883,5306.0
11191,RLI9-8,1.5mA,Locomotion,Remaining,-0.062245696351434975,5307.0
11192,RLI9-8,1.5mA,Locomotion,Fear,0.00894545388989639,5308.0
11193,RLI9-8,1.5mA,Locomotion,Remaining,-0.026821795455935143,5309.0
11194,RLI9-8,1.5mA,Locomotion,Fear,-0.017040543571618282,5310.0
11195,RLI9-8,1.5mA,Locomotion,Remaining,-0.03989411290018574,5311.0
11196,RLI9-8,1.5mA,Locomotion,Remaining,-0.0514552115067972,5312.0
11197,RLI9-8,1.5mA,Locomotion,Remaining,-0.014236810812051564,5313.0
11198,RLI9-8,1.5mA,Locomotion,Fear,-0.036095514207087454,5314.0
11199,RLI9-8,1.5mA,Locomotion,Remaining,-0.018418534399186885,5315.0
11200,RLI9-8,1.5mA,Locomotion,Remaining,-0.013485627823917191,5316.0
11201,RLI9-8,1.5mA,Locomotion,Fear,0.13321199733521774,5317.0
11202,RLI9-8,1.5mA,Locomotion,Remaining,-0.03959852439841113,5318.0
11203,RLI9-8,1.5mA,Locomotion,Remaining,-0.03639571734091298,5319.0
11204,RLI9-8,1.5mA,Locomotion,Fear,0.012075055135756217,5320.0
11205,RLI9-8,1.5mA,Locomotion,Remaining,-0.012622439120593593,5321.0
11206,RLI9-8,1.5mA,Locomotion,Remaining,-0.03115400147994875,5322.0
11207,RLI9-8,1.5mA,Locomotion,Remaining,0.06941429492469493,5323.0
11208,RLI9-8,1.5mA,Locomotion,Fear,0.05373880845329034,5324.0
11209,RLI9-8,1.5mA,Locomotion,Remaining,-0.02791008464646329,5325.0
11210,RLI9-8,1.5mA,Locomotion,Remaining,-0.041261079480047105,5326.0
11211,RLI9-8,1.5mA,Locomotion,Fear,0.12304122474146999,5327.0
11212,RLI9-8,1.5mA,Locomotion,Fear,0.06239797857805048,5328.0
11213,RLI9-8,1.5mA,Locomotion,Fear,0.047416195809063054,5329.0
11214,RLI9-8,1.5mA,Locomotion,Remaining,0.0688190495427813,5330.0
11215,RLI9-8,1.5mA,Locomotion,Remaining,0.015765542323086537,5331.0
11216,RLI9-8,1.5mA,Locomotion,Remaining,-0.03557078648982046,5332.0
11217,RLI9-8,1.5mA,Locomotion,Remaining,-0.044301642389837824,5333.0
11218,RLI9-8,1.5mA,Locomotion,Remaining,-0.0031565916143673485,5334.0
11219,RLI9-8,1.5mA,Locomotion,Fear,0.14986596079145587,5335.0
11220,RLI9-8,1.5mA,Locomotion,Remaining,0.02597874683753406,5336.0
11221,RLI9-8,1.5mA,Locomotion,Remaining,-0.02242770278580823,5337.0
11222,RLI9-8,1.5mA,Locomotion,Remaining,-0.05668487769535151,5338.0
11223,RLI9-8,1.5mA,Locomotion,Fear,-0.03620750046126004,5339.0
11224,RLI9-8,1.5mA,Locomotion,Remaining,-0.039466008494279,5340.0
11225,RLI9-8,1.5mA,Locomotion,Remaining,0.17552523785665008,5341.0
11226,RLI9-8,1.5mA,Locomotion,Fear,0.036144455507588304,5342.0
11227,RLI9-8,1.5mA,Locomotion,Remaining,-0.0028330196140696315,5343.0
11228,RLI9-8,1.5mA,Locomotion,Remaining,-0.04656295856472677,5344.0
11229,RLI9-8,1.5mA,Locomotion,Fear,-0.025410819807077933,5345.0
11230,RLI9-8,1.5mA,Locomotion,Remaining,0.007143726290010716,5346.0
11231,RLI9-8,1.5mA,Locomotion,Remaining,-0.020051190464555817,5347.0
11232,RLI9-8,1.5mA,Locomotion,Remaining,-0.05800087068247281,5348.0
11233,RLI9-8,1.5mA,Locomotion,Remaining,-0.06080442575357484,5349.0
11234,RLI9-8,1.5mA,Locomotion,Remaining,-0.051406623058217756,5350.0
11235,RLI9-8,1.5mA,Locomotion,Fear,-0.047167656260491894,5351.0
11236,RLI9-8,1.5mA,Locomotion,Remaining,-0.06344563676803162,5352.0
11237,RLI9-8,1.5mA,Locomotion,Remaining,-0.059513523362446794,5353.0
11238,RLI9-8,1.5mA,Locomotion,Remaining,-0.015334618750701528,5354.0
11239,RLI9-8,1.5mA,Locomotion,Remaining,0.050009649159698966,5355.0
11240,RLI9-8,1.5mA,Locomotion,Remaining,-0.05692750773585696,5356.0
11241,RLI9-8,1.5mA,Locomotion,Fear,0.06002778140091964,5357.0
11242,RLI9-8,1.5mA,Locomotion,Fear,-0.014900588634623966,5358.0
11243,RLI9-8,1.5mA,Locomotion,Fear,-0.023312352838356646,5359.0
11244,RLI9-8,1.5mA,Locomotion,Fear,-0.014043412862683444,5360.0
11245,RLI9-8,1.5mA,Locomotion,Fear,0.27453303245540117,5361.0
11246,RLI9-8,1.5mA,Locomotion,Remaining,-0.015967157596560994,5362.0
11247,RLI9-8,1.5mA,Locomotion,Remaining,0.06376126203170261,5363.0
11248,RLI9-8,1.5mA,Locomotion,Remaining,-0.038151347394617445,5364.0
11249,RLI9-8,1.5mA,Locomotion,Fear,-0.04277260140820923,5365.0
11250,RLI9-8,1.5mA,Locomotion,Fear,0.27478860314209086,5366.0
11251,RLI9-8,1.5mA,Locomotion,Remaining,0.3770036721871649,5367.0
11252,RLI9-8,1.5mA,Locomotion,Remaining,-0.011266633769296161,5368.0
11253,RLI9-8,1.5mA,Locomotion,Remaining,-0.04868983694205159,5369.0
11254,RLI9-8,1.5mA,Locomotion,Remaining,-0.014182750616465444,5370.0
11255,RLI9-8,1.5mA,Locomotion,Remaining,0.016578618211538027,5371.0
11256,RLI9-8,1.5mA,Locomotion,Remaining,-0.06269728370876017,5372.0
11257,RLI9-8,1.5mA,Locomotion,Remaining,-0.06546187391428988,5373.0
11258,RLI9-8,1.5mA,Locomotion,Remaining,-0.05711162322655738,5374.0
11259,RLI9-8,1.5mA,Locomotion,Remaining,-0.06599759251884753,5375.0
11260,RLI9-8,1.5mA,Locomotion,Remaining,-0.057814781719325886,5376.0
11261,RLI9-8,1.5mA,Locomotion,Fear,0.04903612532664933,5377.0
11262,RLI9-8,1.5mA,Locomotion,Fear,-0.05105859171537405,5378.0
11263,RLI9-8,1.5mA,Locomotion,Remaining,-0.05168065516713938,5379.0
11264,RLI9-8,1.5mA,Locomotion,Fear,-0.017851069748375335,5380.0
11265,RLI9-8,1.5mA,Locomotion,Fear,0.017817426060518303,5381.0
11266,RLI9-8,1.5mA,Locomotion,Remaining,-0.021129966597144407,5382.0
11267,RLI9-8,1.5mA,Locomotion,Remaining,0.18714012971250024,5383.0
11268,RLI9-8,1.5mA,Locomotion,Remaining,-0.02600612813942441,5384.0
11269,RLI9-8,1.5mA,Locomotion,Remaining,-0.060519800271571396,5385.0
11270,RLI9-8,1.5mA,Locomotion,Remaining,0.1377813576758542,5386.0
11271,RLI9-8,1.5mA,Locomotion,Fear,0.045900456861671095,5387.0
11272,RLI9-8,1.5mA,Locomotion,Remaining,-0.06507594460315103,5388.0
11273,RLI9-8,1.5mA,Locomotion,Remaining,-0.012713738574003968,5389.0
11274,RLI9-8,1.5mA,Locomotion,Remaining,-0.023672944145976017,5390.0
11275,RLI9-8,1.5mA,Locomotion,Remaining,0.0031506022815304575,5391.0
11276,RLI9-8,1.5mA,Locomotion,Remaining,-0.01196528606972576,5392.0
11277,RLI9-8,1.5mA,Locomotion,Remaining,0.0037710984401076093,5393.0
11278,RLI9-8,1.5mA,Locomotion,Fear,0.02760163902009898,5394.0
11279,RLI9-8,1.5mA,Locomotion,Fear,0.15193005071362062,5395.0
11280,RLI9-8,1.5mA,Locomotion,Fear,0.2383190237399885,5396.0
11281,RLI9-8,1.5mA,Locomotion,Fear,-0.0026179655586526175,5397.0
11282,RLI9-8,1.5mA,Locomotion,Remaining,-0.03459935891856295,5398.0
11283,RLI9-8,1.5mA,Locomotion,Fear,0.04099002773061736,5399.0
11284,RLI9-8,1.5mA,Locomotion,Remaining,-0.04665032703040546,5400.0
11285,RLI9-8,1.5mA,Locomotion,Remaining,-0.0343915547007562,5401.0
11286,RLI9-8,1.5mA,Locomotion,Remaining,-0.027403814281794624,5402.0
11287,RLI9-8,1.5mA,Locomotion,Remaining,-0.055383327287165045,5403.0
11288,RLI9-8,1.5mA,Locomotion,Remaining,-0.033068669144896735,5404.0
11289,RLI9-8,1.5mA,Locomotion,Fear,-0.008111591336905217,5405.0
11290,RLI9-8,1.5mA,Locomotion,Fear,0.033341737500667414,5406.0
11291,RLI9-8,1.5mA,Locomotion,Remaining,-0.03876013244171867,5407.0
11292,RLI9-8,1.5mA,Locomotion,Remaining,-0.00929333320687187,5408.0
11293,RLI9-8,1.5mA,Locomotion,Remaining,-0.036809411304067945,5409.0
11294,RLI9-8,1.5mA,Locomotion,Fear,-0.0334668509905261,5410.0
11295,RLI9-8,1.5mA,Locomotion,Remaining,0.04373032339943495,5411.0
11296,RLI9-8,1.5mA,Locomotion,Remaining,-0.06536562129358235,5412.0
11297,RLI9-8,1.5mA,Locomotion,Remaining,0.007444500389592514,5413.0
11298,RLI9-8,1.5mA,Locomotion,Remaining,0.01110741108968371,5414.0
11299,RLI9-8,1.5mA,Locomotion,Remaining,-0.054377220974930085,5415.0
11300,RLI9-8,1.5mA,Locomotion,Remaining,-0.056345702917949145,5416.0
11301,RLI9-8,1.5mA,Locomotion,Fear,-0.05773074527271545,5417.0
11302,RLI9-8,1.5mA,Locomotion,Fear,-0.03148187312018583,5418.0
11303,RLI9-8,1.5mA,Locomotion,Remaining,-0.023404596140935683,5419.0
11304,RLI9-8,1.5mA,Locomotion,Remaining,-0.05722346016988472,5420.0
11305,RLI9-8,1.5mA,Locomotion,Fear,-0.0316366163955644,5421.0
11306,RLI9-8,1.5mA,Locomotion,Fear,0.08361972543839,5422.0
11307,RLI9-8,1.5mA,Locomotion,Remaining,-0.014803764158236796,5423.0
11308,RLI9-8,1.5mA,Locomotion,Remaining,-0.03727549613761388,5424.0
11309,RLI9-8,1.5mA,Locomotion,Remaining,-0.02396728228012508,5425.0
11310,RLI9-8,1.5mA,Locomotion,Fear,0.005470370268028975,5426.0
11311,RLI9-8,1.5mA,Locomotion,Fear,0.000543944859453607,5427.0
11312,RLI9-8,1.5mA,Locomotion,Fear,0.00016285311351976392,5428.0
11313,RLI9-8,1.5mA,Locomotion,Remaining,-0.0652193587492855,5429.0
11314,RLI9-8,1.5mA,Locomotion,Remaining,-0.0274582627276194,5430.0
11315,RLI9-8,1.5mA,Locomotion,Remaining,-0.06487425210625895,5431.0
11316,RLI9-8,1.5mA,Locomotion,Remaining,0.08275805998321863,5432.0
11317,RLI9-8,1.5mA,Locomotion,Remaining,-0.03726737323384964,5433.0
11318,RLI9-8,1.5mA,Locomotion,Fear,0.3052967285254992,5434.0
11319,RLI9-8,1.5mA,Locomotion,Fear,0.00017613468817442903,5435.0
11320,RLI9-8,1.5mA,Locomotion,Fear,-0.0007352732900803247,5436.0
11321,RLI9-8,1.5mA,Locomotion,Remaining,-0.007486651821540926,5437.0
11322,RLI9-8,1.5mA,Locomotion,Remaining,0.06732531741241622,5438.0
11323,RLI9-8,1.5mA,Locomotion,Fear,0.1133825871282849,5439.0
11324,RLI9-8,1.5mA,Locomotion,Remaining,0.05493007242612778,5440.0
11325,RLI9-8,1.5mA,Locomotion,Fear,0.1756496637757074,5441.0
11326,RLI9-8,1.5mA,Locomotion,Fear,0.16337437507332878,5442.0
11327,RLI9-8,1.5mA,Locomotion,Fear,0.31363801642570716,5443.0
11328,RLI9-8,1.5mA,Locomotion,Fear,0.08881458159133898,5444.0
11329,RLI9-8,1.5mA,Locomotion,Remaining,0.09678236336244765,5445.0
11330,RLI9-8,1.5mA,Locomotion,Remaining,-0.01657748602389619,5446.0
11331,RLI9-8,1.5mA,Locomotion,Remaining,-0.002672738641932885,5447.0
11332,RLI9-8,1.5mA,Locomotion,Remaining,-0.06628811199897787,5448.0
11333,RLI9-8,1.5mA,Locomotion,Remaining,-0.06645757865137458,5449.0
11334,RLI9-8,1.5mA,Locomotion,Fear,0.006328955080474992,5450.0
11335,RLI9-8,1.5mA,Locomotion,Remaining,-0.03266380687969386,5451.0
11336,RLI9-8,1.5mA,Locomotion,Remaining,-0.003792367808288698,5452.0
11337,RLI9-8,1.5mA,Locomotion,Fear,-0.02572294059897137,5453.0
11338,RLI9-8,1.5mA,Locomotion,Remaining,0.0984417351103694,5454.0
11339,RLI9-8,1.5mA,Locomotion,Fear,-0.0423630614081609,5455.0
11340,RLI9-8,1.5mA,Locomotion,Remaining,-0.005503614603855642,5456.0
11341,RLI9-8,1.5mA,Locomotion,Fear,0.20781920652511363,5457.0
